brand,model,year,price_in_euro,power_ps,transmission_type,fuel_type,mileage_in_km
mazda,Mazda CX-5,2019.0,29480.0,184.0,Automatic,Diesel,36662.0
mazda,Mazda CX-3,2016.0,15900.0,120.0,Manual,Petrol,81500.0
jeep,Jeep Gladiator,2021.0,64990.0,264.0,Automatic,Diesel,770.0
honda,Honda Jazz,2019.0,15990.0,102.0,Manual,Petrol,32100.0
chrysler,Chrysler Pacifica,2022.0,71990.0,291.0,Automatic,Petrol,30.0
seat,SEAT Ibiza,2019.0,19950.0,116.0,Automatic,Petrol,32118.0
porsche,Porsche Macan,2016.0,45840.0,258.0,Automatic,Diesel,85400.0
peugeot,Peugeot 3008,2019.0,23950.0,131.0,Manual,Petrol,46300.0
mercedes-benz,Mercedes-Benz SLK 280,2007.0,16800.0,231.0,Automatic,Petrol,92300.0
citroen,Citroen C3,2022.0,14940.0,83.0,Manual,Petrol,10775.0
jaguar,Jaguar E-Pace,2023.0,70063.0,204.0,Automatic,Diesel,11000.0
toyota,Toyota bZ4X,2022.0,44490.0,204.0,Automatic,Electric,4500.0
dacia,Dacia Logan,2016.0,12950.0,90.0,Automatic,Petrol,70925.0
volkswagen,Volkswagen T5 Transporter,2007.0,6750.0,131.0,Manual,Diesel,378903.0
mitsubishi,Mitsubishi Eclipse Cross,2022.0,37850.0,98.0,Automatic,Hybrid,10.0
peugeot,Peugeot 2008,2022.0,22900.0,101.0,Manual,Petrol,5000.0
ford,Ford Kuga,2013.0,9950.0,140.0,Manual,Diesel,197650.0
bmw,BMW 118,2018.0,17200.0,150.0,Manual,Diesel,79922.0
bentley,Bentley Flying Spur,2006.0,37900.0,560.0,Automatic,Petrol,76700.0
renault,Renault Alaskan,2021.0,37990.0,190.0,Automatic,Diesel,61221.0
jeep,Jeep Compass,2021.0,31490.0,150.0,Automatic,Petrol,100.0
toyota,Toyota C-HR,2017.0,17398.0,116.0,Manual,Petrol,55216.0
maserati,Maserati Quattroporte,2014.0,50000.0,275.0,Automatic,Diesel,64000.0
opel,Opel Zafira Tourer,2016.0,16829.0,136.0,Manual,Diesel,72958.0
opel,Opel Zafira,2018.0,19900.0,170.0,Manual,Diesel,59800.0
lada,Lada Niva,2018.0,16999.0,83.0,Manual,Petrol,12000.0
jaguar,Jaguar XE,2021.0,48700.0,300.0,Automatic,Petrol,16000.0
citroen,Citroen Berlingo,2015.0,9990.0,120.0,Manual,Petrol,154000.0
hyundai,Hyundai KONA,2020.0,23500.0,136.0,Automatic,Diesel,58920.0
dacia,Dacia Sandero,2022.0,16999.0,101.0,Manual,Petrol,18.0
kia,Kia XCeed,2020.0,28390.0,105.0,Automatic,Hybrid,28000.0
nissan,Nissan Pulsar,2016.0,9990.0,116.0,Manual,Petrol,151000.0
mercedes-benz,Mercedes-Benz C 180,2005.0,6950.0,143.0,Manual,Petrol,122000.0
audi,Audi A3,2016.0,22890.0,150.0,Automatic,Petrol,51300.0
porsche,Porsche Panamera,2018.0,77450.0,330.0,Automatic,Petrol,54981.0
volkswagen,Volkswagen Golf Plus,2013.0,9850.0,86.0,Manual,Petrol,79827.0
dodge,Dodge RAM,2021.0,51900.0,401.0,Automatic,LPG,1150.0
daewoo,Daewoo Lacetti,2005.0,2699.0,109.0,Manual,Petrol,115000.0
audi,Audi A8,2010.0,17990.0,351.0,Automatic,Diesel,219374.0
volkswagen,Volkswagen Tiguan Allspace,2019.0,29850.0,190.0,Automatic,Diesel,103076.0
mercedes-benz,Mercedes-Benz Sprinter,2019.0,42721.0,163.0,Manual,Diesel,106500.0
jaguar,Jaguar F-Type,2021.0,53900.0,300.0,Automatic,Petrol,5550.0
skoda,Skoda Octavia,2017.0,19490.0,90.0,Manual,Diesel,30000.0
porsche,Porsche Cayenne,2018.0,74990.0,340.0,Automatic,Hybrid,71900.0
smart,smart forTwo,2017.0,11849.0,90.0,Automatic,Petrol,63383.0
renault,Renault Clio,2019.0,11800.0,90.0,Manual,Diesel,92180.0
alfa-romeo,Alfa Romeo Tonale,2022.0,41490.0,131.0,Automatic,Petrol,5999.0
toyota,Toyota RAV 4,2017.0,20490.0,152.0,Manual,Petrol,82000.0
fiat,Fiat 500e,2023.0,32990.0,118.0,Automatic,Electric,1000.0
jeep,Jeep Compass,2021.0,35980.0,241.0,Automatic,Hybrid,42371.0
mercedes-benz,Mercedes-Benz A 180,2014.0,15490.0,122.0,Manual,Petrol,87209.0
alfa-romeo,Alfa Romeo Stelvio,2018.0,33990.0,280.0,Automatic,Petrol,73743.0
mitsubishi,Mitsubishi Eclipse Cross,2022.0,29980.0,188.0,Automatic,Hybrid,26120.0
seat,SEAT Leon,2020.0,17880.0,150.0,Automatic,Diesel,124979.0
citroen,Citroen C3,2008.0,2500.0,73.0,Manual,Petrol,198000.0
ford,Ford Focus,2006.0,3500.0,116.0,Manual,Diesel,274000.0
bmw,BMW 123,2008.0,5499.0,204.0,Manual,Diesel,260000.0
mercedes-benz,Mercedes-Benz C 200,2015.0,18490.0,136.0,Manual,Diesel,135000.0
mazda,Mazda 5,2015.0,8800.0,116.0,Manual,Diesel,150000.0
porsche,Porsche Macan,2017.0,58850.0,258.0,Automatic,Diesel,98200.0
saab,Saab 9-3,2008.0,7950.0,150.0,Manual,Diesel,190500.0
infiniti,Infiniti QX30,2018.0,21980.0,170.0,Automatic,Diesel,61040.0
porsche,Porsche Boxster,2013.0,43990.0,265.0,Manual,Petrol,46000.0
maserati,Maserati GranTurismo,2010.0,43888.0,441.0,Automatic,Petrol,107000.0
volkswagen,Volkswagen T5 Multivan,2012.0,22490.0,140.0,Manual,Diesel,202164.0
seat,SEAT Ibiza,2022.0,18475.0,80.0,Manual,Petrol,5909.0
jaguar,Jaguar F-Type,2021.0,47488.0,300.0,Automatic,Petrol,18117.0
bmw,BMW 118,2006.0,6000.0,129.0,Manual,Petrol,140000.0
volkswagen,Volkswagen Passat Variant,2011.0,6499.0,122.0,Manual,Petrol,185000.0
citroen,Citroen C3,2009.0,1800.0,88.0,Manual,Petrol,188000.0
mitsubishi,Mitsubishi Space Star,2021.0,14990.0,71.0,Manual,Petrol,6233.0
seat,SEAT Ateca,2018.0,22499.0,150.0,Manual,Petrol,59200.0
audi,Audi A4,2020.0,28990.0,150.0,Automatic,Petrol,33000.0
dacia,Dacia Duster,2021.0,17890.0,116.0,Manual,Diesel,28209.0
volvo,Volvo S90,2019.0,30190.0,190.0,Automatic,Petrol,52470.0
bmw,BMW Z4 M,2007.0,39990.0,343.0,Manual,Petrol,109683.0
honda,Honda Civic,2021.0,24590.0,126.0,Manual,Petrol,14900.0
mazda,Mazda CX-3,2019.0,20290.0,121.0,Automatic,Petrol,24523.0
volkswagen,Volkswagen ID.3,2020.0,27975.0,204.0,Automatic,Electric,18736.0
land-rover,Land Rover Defender,2023.0,78990.0,200.0,Automatic,Diesel,2280.0
mazda,Mazda CX-5,2019.0,30995.0,194.0,Automatic,Petrol,29089.0
jeep,Jeep Renegade,2021.0,24979.0,120.0,Manual,Diesel,28856.0
saab,Saab 9-3,2006.0,4990.0,122.0,Manual,Petrol,148000.0
skoda,Skoda Fabia,2020.0,14756.0,95.0,Manual,Petrol,9950.0
porsche,Porsche Macan,2016.0,36900.0,340.0,Automatic,Petrol,134000.0
bentley,Bentley Arnage,2001.0,49950.0,405.0,Automatic,Petrol,42800.0
seat,SEAT Leon,2019.0,24630.0,184.0,Automatic,Diesel,71184.0
honda,Honda Civic,2016.0,15790.0,141.0,Manual,Petrol,69280.0
chevrolet,Chevrolet Camaro,2018.0,42900.0,275.0,Automatic,Petrol,20800.0
mitsubishi,Mitsubishi Eclipse Cross,2022.0,27950.0,98.0,Automatic,Hybrid,34650.0
alfa-romeo,Alfa Romeo Giulia,2019.0,18980.0,136.0,Automatic,Diesel,125661.0
toyota,Toyota Yaris,2020.0,16249.0,111.0,Manual,Petrol,21500.0
volkswagen,Volkswagen Sharan,2011.0,13000.0,150.0,Manual,Petrol,212000.0
mercedes-benz,Mercedes-Benz E 220,2006.0,20950.0,150.0,Automatic,Diesel,151366.0
renault,Renault Megane,2018.0,13399.0,140.0,Automatic,Petrol,123000.0
ssangyong,SsangYong Actyon,2014.0,13950.0,155.0,Manual,Diesel,124786.0
ford,Ford Kuga,2021.0,20950.0,224.0,Automatic,Hybrid,32200.0
jeep,Jeep Renegade,2023.0,31900.0,129.0,Automatic,Petrol,25.0
fiat,Fiat 500,2022.0,28090.0,151.0,Automatic,Petrol,15500.0
mazda,Mazda MX-5,2019.0,34500.0,184.0,Manual,Petrol,12000.0
alfa-romeo,Alfa Romeo Giulietta,2011.0,8000.0,105.0,Manual,Diesel,139000.0
land-rover,Land Rover Range Rover Evoque,2023.0,62777.0,200.0,Automatic,Petrol,21.0
maserati,Maserati Quattroporte,2016.0,44990.0,409.0,Automatic,Petrol,85728.0
ssangyong,SsangYong Tivoli,2022.0,25990.0,163.0,Automatic,Petrol,10019.0
jaguar,Jaguar E-Pace,2020.0,29588.0,150.0,Automatic,Diesel,31000.0
porsche,Porsche Boxster,2017.0,44900.0,299.0,Automatic,Petrol,37025.0
hyundai,Hyundai KONA,2022.0,28970.0,136.0,Automatic,Electric,9970.0
honda,Honda Civic,2018.0,22890.0,182.0,Automatic,Petrol,38839.0
toyota,Toyota Aygo X,2022.0,26990.0,72.0,Manual,Petrol,5990.0
porsche,Porsche Panamera,2018.0,73900.0,330.0,Automatic,Petrol,110000.0
mercedes-benz,Mercedes-Benz B 180,2018.0,18995.0,122.0,Manual,Petrol,75000.0
aston-martin,Aston Martin V8,2007.0,69950.0,385.0,Manual,Petrol,51250.0
chrysler,Chrysler Pacifica,2022.0,71990.0,291.0,Automatic,Petrol,30.0
volkswagen,Volkswagen Caddy,2017.0,16860.0,110.0,Manual,CNG,15461.0
volvo,Volvo XC60,2018.0,39900.0,190.0,Automatic,Diesel,49700.0
daihatsu,Daihatsu Cuore,2006.0,2999.0,58.0,Automatic,Petrol,87000.0
daewoo,Daewoo Kalos,2005.0,1450.0,94.0,Manual,Petrol,157188.0
lancia,Lancia Ypsilon,2014.0,10900.0,69.0,Manual,Petrol,34500.0
isuzu,Isuzu D-Max,2023.0,47103.0,163.0,Manual,Diesel,4.0
porsche,Porsche Cayman,2017.0,60718.0,299.0,Manual,Petrol,8500.0
bmw,BMW 116,2019.0,43990.0,116.0,Manual,Diesel,102979.0
bmw,BMW 318,2022.0,34490.0,156.0,Automatic,Petrol,24600.0
dodge,Dodge RAM,2020.0,43990.0,402.0,Automatic,Petrol,30000.0
mitsubishi,Mitsubishi Outlander,2019.0,29900.0,224.0,Automatic,Hybrid,34000.0
renault,Renault Trafic,2019.0,24990.0,145.0,Manual,Diesel,83779.0
mercedes-benz,Mercedes-Benz C 250,2011.0,10999.0,204.0,Manual,Diesel,190195.0
dacia,Dacia Sandero,2023.0,18750.0,91.0,Manual,LPG,13.0
seat,SEAT Tarraco,2019.0,34980.0,190.0,Automatic,Diesel,63500.0
peugeot,Peugeot 308,2020.0,19990.0,131.0,Automatic,Petrol,8960.0
mini,MINI Cooper D Clubman,2019.0,29980.0,150.0,Automatic,Diesel,46200.0
jeep,Jeep Compass,2023.0,39990.0,131.0,Automatic,Petrol,20.0
mazda,Mazda 2,2023.0,21200.0,90.0,Manual,Petrol,10.0
audi,Audi Q3,2017.0,18000.0,120.0,Manual,Diesel,154078.0
mazda,Mazda MX-5,2019.0,36950.0,184.0,Manual,Petrol,13300.0
toyota,Toyota Yaris,2023.0,25750.0,116.0,Automatic,Hybrid,6.0
audi,Audi A3,2023.0,36588.0,150.0,Automatic,Diesel,10.0
porsche,Porsche 997,2011.0,76500.0,385.0,Automatic,Petrol,74800.0
porsche,Porsche Macan,2017.0,43500.0,340.0,Automatic,Petrol,83600.0
renault,Renault Megane,2011.0,9000.0,131.0,Manual,Petrol,77000.0
toyota,Toyota Yaris,2017.0,27990.0,75.0,Automatic,Hybrid,24900.0
mini,MINI One Cabrio,2014.0,13995.0,98.0,Manual,Petrol,130460.0
daihatsu,Daihatsu Terios,2010.0,14899.0,105.0,Manual,Petrol,31235.0
volvo,Volvo XC60,2019.0,38750.0,190.0,Automatic,Diesel,54552.0
kia,Kia Sportage,2022.0,32490.0,150.0,Manual,Petrol,20.0
bmw,BMW X1,2015.0,13990.0,143.0,Manual,Diesel,123400.0
toyota,Toyota Mirai,2019.0,25890.0,154.0,Automatic,Hydrogen,83602.0
lancia,Lancia MUSA,2009.0,2399.0,120.0,Manual,Diesel,223444.0
volvo,Volvo V60,2018.0,29900.0,190.0,Automatic,Diesel,38400.0
ferrari,Ferrari 360,2003.0,79990.0,400.0,Automatic,Petrol,37700.0
jaguar,Jaguar E-Pace,2020.0,39900.0,249.0,Automatic,Petrol,10400.0
mercedes-benz,Mercedes-Benz C 300,2020.0,34980.0,194.0,Automatic,Diesel Hybrid,59900.0
jeep,Jeep Avenger,2023.0,39800.0,156.0,Automatic,Electric,150.0
seat,SEAT Ateca,2017.0,21440.0,150.0,Manual,Diesel,28474.0
jaguar,Jaguar XE,2020.0,29690.0,250.0,Automatic,Petrol,33750.0
bmw,BMW 135,2021.0,41600.0,306.0,Automatic,Petrol,39550.0
dodge,Dodge RAM,2021.0,56922.0,401.0,Automatic,Petrol,29642.0
renault,Renault Captur,2021.0,20777.0,140.0,Automatic,Petrol,16840.0
audi,Audi A8,2017.0,16980.0,286.0,Automatic,Diesel,49000.0
nissan,Nissan Juke,2016.0,13800.0,116.0,Manual,Petrol,108000.0
mini,MINI One,2011.0,7500.0,75.0,Manual,Petrol,120000.0
bmw,BMW 435,2017.0,30999.0,313.0,Automatic,Diesel,115000.0
hyundai,Hyundai TUCSON,2023.0,37990.0,150.0,Automatic,Petrol,10.0
volvo,Volvo XC90,2016.0,35990.0,224.0,Automatic,Diesel,91140.0
hyundai,Hyundai i30,2020.0,18990.0,120.0,Manual,Petrol,24940.0
audi,Audi Q4 e-tron,2021.0,53400.0,170.0,Automatic,Electric,4983.0
maserati,Maserati Ghibli,2018.0,36880.0,349.0,Automatic,Petrol,130000.0
maserati,Maserati Quattroporte,2011.0,16899.0,401.0,Automatic,Petrol,194279.0
seat,SEAT Ibiza,2016.0,11350.0,110.0,Automatic,Petrol,96751.0
toyota,Toyota Yaris,2016.0,13490.0,99.0,Manual,Petrol,77603.0
mini,MINI Cooper S Cabrio,2017.0,23690.0,192.0,Automatic,Petrol,24354.0
maserati,Maserati Levante,2022.0,73400.0,330.0,Automatic,Hybrid,19800.0
seat,SEAT Leon,2021.0,26990.0,150.0,Manual,Petrol,25000.0
seat,SEAT Leon,2017.0,16490.0,116.0,Automatic,Petrol,74000.0
dodge,Dodge RAM,2019.0,38900.0,401.0,Automatic,Petrol,68590.0
bmw,BMW X4,2018.0,29500.0,245.0,Automatic,Petrol,153000.0
cadillac,Cadillac XT4,2023.0,49990.0,230.0,Automatic,Petrol,3500.0
audi,Audi A6,2018.0,44200.0,272.0,Automatic,Diesel,106320.0
jaguar,Jaguar E-Pace,2021.0,49901.0,204.0,Automatic,Diesel,24499.0
seat,SEAT Tarraco,2023.0,40990.0,150.0,Automatic,Petrol,10.0
jeep,Jeep Renegade,2022.0,37900.0,239.0,Automatic,Hybrid,3500.0
renault,Renault Captur,2020.0,21788.0,116.0,Automatic,Diesel,39817.0
volkswagen,Volkswagen Touran,2004.0,2300.0,105.0,Manual,Diesel,215000.0
volvo,Volvo XC40,2020.0,34950.0,211.0,Automatic,Hybrid,19543.0
lada,Lada Taiga,2019.0,13680.0,83.0,Manual,Petrol,13500.0
porsche,Porsche Cayenne,2017.0,49000.0,385.0,Automatic,Diesel,105000.0
renault,Renault Laguna,2005.0,3300.0,107.0,Manual,Petrol,298000.0
alfa-romeo,Alfa Romeo Sportwagon,2007.0,4950.0,200.0,Manual,Diesel,180000.0
maserati,Maserati Ghibli,2022.0,77900.0,330.0,Automatic,Petrol,17690.0
maserati,Maserati Quattroporte,2013.0,26900.0,400.0,Automatic,Petrol,90800.0
mitsubishi,Mitsubishi Space Star,2023.0,16800.0,71.0,Manual,Petrol,3000.0
honda,Honda Civic,2017.0,17990.0,99.0,Manual,Petrol,3650.0
dacia,Dacia Lodgy,2015.0,9000.0,116.0,Manual,Petrol,66849.0
infiniti,Infiniti FX,2008.0,14999.0,307.0,Automatic,Petrol,120000.0
jeep,Jeep Renegade,2020.0,19990.0,120.0,Manual,Petrol,30000.0
land-rover,Land Rover Range Rover Evoque,2023.0,67490.0,204.0,Automatic,Diesel,21.0
saab,Saab 9-3,2007.0,9990.0,150.0,Automatic,Diesel,158500.0
mitsubishi,Mitsubishi L200,2017.0,28299.0,181.0,Automatic,Diesel,67342.0
skoda,Skoda Karoq,2019.0,32390.0,190.0,Automatic,Petrol,48600.0
kia,Kia Rio,2015.0,10667.0,109.0,Manual,Petrol,97000.0
fiat,Fiat Ducato,2018.0,15950.0,148.0,Manual,Diesel,255099.0
jeep,Jeep Gladiator,2021.0,69970.0,264.0,Automatic,Diesel,17670.0
maserati,Maserati Quattroporte,2019.0,61950.0,275.0,Automatic,Diesel,19950.0
kia,Kia Stonic,2018.0,12990.0,84.0,Manual,Petrol,80000.0
porsche,Porsche Cayenne,2008.0,13980.0,385.0,Automatic,Petrol,184000.0
mercedes-benz,Mercedes-Benz CLA 200,2014.0,22200.0,156.0,Automatic,Petrol,83000.0
peugeot,Peugeot 3008,2022.0,30688.0,131.0,Manual,Diesel,10.0
nissan,Nissan Primera,2003.0,3790.0,140.0,Manual,Petrol,158000.0
ford,Ford Edge,2017.0,24440.0,209.0,Automatic,Diesel,46595.0
mazda,Mazda 3,2019.0,25490.0,179.0,Automatic,Petrol,85290.0
isuzu,Isuzu D-Max,2021.0,33970.0,163.0,Automatic,Diesel,71420.0
peugeot,Peugeot 3008,2018.0,21790.0,131.0,Manual,Diesel,72039.0
land-rover,Land Rover Range Rover Velar,2019.0,48490.0,275.0,Automatic,Diesel,75024.0
skoda,Skoda Octavia,2021.0,32890.0,150.0,Automatic,Diesel,39185.0
jeep,Jeep Renegade,2021.0,24980.0,150.0,Manual,Petrol,27500.0
land-rover,Land Rover Range Rover Evoque,2019.0,32900.0,200.0,Automatic,Petrol,35360.0
jeep,Jeep Compass,2022.0,36890.0,150.0,Automatic,Petrol,99.0
audi,Audi A7,2013.0,19900.0,313.0,Automatic,Diesel,199295.0
nissan,Nissan Micra,2011.0,6500.0,80.0,Manual,Petrol,100000.0
opel,Opel Crossland,2023.0,29980.0,131.0,Automatic,Petrol,5000.0
saab,Saab 9-3,2005.0,12300.0,194.0,Automatic,Petrol,80100.0
citroen,Citroen C4,2021.0,22950.0,131.0,Automatic,Diesel,36365.0
volkswagen,Volkswagen Golf Plus,2011.0,7999.0,105.0,Manual,Diesel,145000.0
kia,Kia Optima,2017.0,11690.0,141.0,Manual,Diesel,171379.0
jaguar,Jaguar E-Pace,2019.0,50970.0,150.0,Manual,Diesel,33200.0
smart,smart forTwo,2019.0,16990.0,71.0,Automatic,Petrol,16810.0
ford,Ford Puma,2023.0,33290.0,200.0,Manual,Petrol,15.0
mercedes-benz,Mercedes-Benz E 200,2020.0,46994.0,197.0,Automatic,Petrol,40349.0
opel,Opel Corsa,2021.0,15990.0,75.0,Manual,Petrol,11750.0
smart,smart forTwo,2015.0,8590.0,90.0,Manual,Petrol,108750.0
fiat,Fiat 500,2020.0,12980.0,69.0,Manual,Petrol,13759.0
maserati,Maserati GranTurismo,2020.0,72000.0,460.0,Automatic,Petrol,50.0
mitsubishi,Mitsubishi Eclipse Cross,2018.0,16990.0,163.0,Manual,Petrol,24200.0
fiat,Fiat Doblo,2011.0,7999.0,95.0,Manual,Petrol,171000.0
audi,Audi A1,2015.0,11950.0,86.0,Manual,Petrol,63000.0
peugeot,Peugeot 3008,2021.0,35990.0,181.0,Automatic,Petrol,23600.0
ssangyong,SsangYong Tivoli,2023.0,23945.0,163.0,Manual,Petrol,25.0
ford,Ford C-Max,2013.0,14990.0,150.0,Manual,Petrol,65700.0
audi,Audi S6,2010.0,10800.0,435.0,Automatic,Petrol,173438.0
alfa-romeo,Alfa Romeo Giulietta,2019.0,18900.0,120.0,Manual,Petrol,29000.0
saab,Saab 9-3,2002.0,8490.0,170.0,Manual,Petrol,135601.0
fiat,Fiat Tipo,2023.0,28680.0,131.0,Automatic,Petrol,5.0
jaguar,Jaguar F-Pace,2019.0,35980.0,250.0,Automatic,Petrol,42124.0
volkswagen,Volkswagen T-Roc,2022.0,31950.0,150.0,Automatic,Petrol,4720.0
alfa-romeo,Alfa Romeo MiTo,2009.0,5650.0,90.0,Manual,Diesel,102000.0
jaguar,Jaguar XF,2017.0,24900.0,300.0,Automatic,Diesel,79000.0
porsche,Porsche Macan,2015.0,38500.0,258.0,Automatic,Diesel,116621.0
dodge,Dodge Charger,2019.0,34999.0,375.0,Automatic,Petrol,36000.0
skoda,Skoda Octavia,2019.0,18490.0,150.0,Automatic,Diesel,78984.0
jaguar,Jaguar XE,2019.0,29900.0,250.0,Automatic,Petrol,50945.0
toyota,Toyota Yaris,2022.0,27890.0,116.0,Automatic,Hybrid,5.0
lada,Lada 4x4,2019.0,15500.0,83.0,Manual,Petrol,36500.0
toyota,Toyota Auris,2016.0,18980.0,99.0,Automatic,Hybrid,83853.0
maserati,Maserati Levante,2019.0,49560.0,430.0,Automatic,Petrol,113000.0
saab,Saab 9-3,2008.0,4500.0,201.0,Manual,Ethanol,304000.0
skoda,Skoda Fabia,2018.0,14914.0,110.0,Manual,Petrol,21204.0
saab,Saab 9-3,2002.0,9000.0,150.0,Manual,Petrol,310000.0
kia,Kia Rio,2019.0,14890.0,84.0,Manual,Petrol,15000.0
seat,SEAT Ibiza,2022.0,22990.0,110.0,Manual,Petrol,8500.0
jeep,Jeep Wrangler,2023.0,73900.0,381.0,Automatic,Hybrid,10.0
mercedes-benz,Mercedes-Benz C 200,2015.0,19985.0,136.0,Manual,Diesel,89600.0
isuzu,Isuzu D-Max,2023.0,46988.0,163.0,Automatic,Diesel,10.0
peugeot,Peugeot 2008,2022.0,22990.0,131.0,Manual,Petrol,29370.0
skoda,Skoda Fabia,2020.0,13990.0,60.0,Manual,Petrol,41341.0
toyota,Toyota RAV 4,2017.0,21777.0,155.0,Automatic,Hybrid,101364.0
hyundai,Hyundai IONIQ 6,2023.0,55690.0,228.0,Automatic,Electric,1500.0
alfa-romeo,Alfa Romeo 166,2006.0,2500.0,179.0,Manual,Diesel,185000.0
skoda,Skoda Kodiaq,2019.0,27199.0,190.0,Automatic,Diesel,147470.0
volkswagen,Volkswagen Golf Cabriolet,2014.0,9100.0,140.0,Manual,Diesel,182000.0
citroen,Citroen Berlingo,2016.0,20900.0,99.0,Automatic,Diesel,121000.0
bmw,BMW 320,2011.0,17999.0,184.0,Automatic,Diesel,146000.0
ford,Ford Mondeo,2021.0,34990.0,150.0,Manual,Diesel,24738.0
renault,Renault Espace,2001.0,1250.0,140.0,Manual,Petrol,205000.0
ford,Ford Grand C-Max,2017.0,25990.0,125.0,Manual,Petrol,102152.0
nissan,Nissan Micra,2023.0,18300.0,92.0,Automatic,Petrol,20.0
hyundai,Hyundai i10,2018.0,7880.0,69.0,Manual,LPG,99860.0
smart,smart forTwo,2018.0,13980.0,82.0,Automatic,Electric,5145.0
opel,Opel Corsa,2018.0,8985.0,90.0,Manual,Petrol,117000.0
lada,Lada Vesta,2020.0,16945.0,102.0,Automatic,Petrol,21900.0
toyota,Toyota Corolla,2023.0,29390.0,140.0,Automatic,Hybrid,9.0
mazda,Mazda 6,2014.0,15680.0,145.0,Manual,Petrol,68990.0
cadillac,Cadillac XT4,2023.0,39960.0,230.0,Automatic,Petrol,15.0
opel,Opel Zafira,2017.0,14950.0,140.0,Manual,Petrol,92000.0
lada,Lada Vesta,2017.0,10222.0,106.0,Automatic,Petrol,28000.0
ford,Ford Transit Connect,2016.0,18600.0,120.0,Manual,Diesel,53900.0
ford,Ford Kuga,2017.0,14490.0,120.0,Manual,Diesel,134800.0
volkswagen,Volkswagen Caddy,2013.0,10299.0,86.0,Manual,Petrol,106000.0
smart,smart forTwo,2018.0,14380.0,71.0,Automatic,Petrol,82050.0
dodge,Dodge RAM,2017.0,42900.0,401.0,Automatic,LPG,90950.0
fiat,Fiat 500C,2023.0,19490.0,69.0,Manual,Petrol,6.0
kia,Kia Ceed SW / cee'd SW,2015.0,8500.0,128.0,Automatic,Diesel,191250.0
hyundai,Hyundai i30,2022.0,38970.0,280.0,Automatic,Petrol,10515.0
jeep,Jeep Compass,2018.0,20900.0,120.0,Manual,Diesel,92880.0
seat,SEAT Leon,2022.0,36190.0,204.0,Automatic,Hybrid,9500.0
alfa-romeo,Alfa Romeo GT,2005.0,1980.0,166.0,Manual,Petrol,152850.0
dodge,Dodge RAM,2019.0,40900.0,401.0,Automatic,Petrol,26720.0
land-rover,Land Rover Range Rover Sport,2017.0,38999.0,258.0,Automatic,Diesel,124000.0
jeep,Jeep Renegade,2022.0,31690.0,131.0,Automatic,Hybrid,2280.0
fiat,Fiat Ducato,2017.0,13950.0,148.0,Manual,Diesel,378000.0
toyota,Toyota Avensis,2017.0,14990.0,143.0,Manual,Diesel,100000.0
fiat,Fiat 500C,2018.0,12480.0,69.0,Manual,Petrol,53852.0
hyundai,Hyundai i20,2019.0,13220.0,84.0,Manual,Petrol,34855.0
audi,Audi Q3,2023.0,45640.0,150.0,Automatic,Petrol,5.0
nissan,Nissan Micra,2015.0,10990.0,98.0,Automatic,Petrol,90914.0
jeep,Jeep Compass,2022.0,52990.0,241.0,Automatic,Hybrid,1.0
audi,Audi Q5,2011.0,10000.0,179.0,Manual,Petrol,268500.0
alfa-romeo,Alfa Romeo Giulietta,2018.0,28200.0,241.0,Automatic,Petrol,22000.0
alfa-romeo,Alfa Romeo 159,2006.0,1950.0,150.0,Manual,Diesel,400000.0
smart,smart forTwo,2018.0,16990.0,90.0,Automatic,Petrol,37195.0
lada,Lada Niva,2022.0,16790.0,83.0,Manual,Petrol,25.0
kia,Kia Picanto,2016.0,4200.0,67.0,Manual,Petrol,172000.0
infiniti,Infiniti G37,2009.0,9998.0,320.0,Automatic,Petrol,150000.0
jeep,Jeep Renegade,2022.0,21890.0,120.0,Manual,Petrol,50.0
honda,Honda Jazz,2020.0,21890.0,109.0,Automatic,Hybrid,15000.0
nissan,Nissan Micra,2018.0,12990.0,90.0,Manual,Petrol,43700.0
bmw,BMW X5,2018.0,45700.0,381.0,Automatic,Diesel,134321.0
opel,Opel Corsa,2022.0,14990.0,101.0,Manual,Petrol,33755.0
maserati,Maserati Quattroporte,2018.0,57500.0,411.0,Automatic,Petrol,49850.0
opel,Opel Combo Life,2019.0,23990.0,131.0,Automatic,Diesel,48100.0
bmw,BMW 218,2016.0,14500.0,150.0,Automatic,Diesel,113000.0
peugeot,Peugeot Traveller,2018.0,39990.0,179.0,Automatic,Diesel,92130.0
daihatsu,Daihatsu Sirion,2009.0,4900.0,91.0,Automatic,Petrol,132500.0
dodge,Dodge Challenger,2021.0,32990.0,305.0,Automatic,Petrol,12632.0
jaguar,Jaguar E-Pace,2023.0,51899.0,163.0,Automatic,Diesel,7500.0
audi,Audi S6,2020.0,58500.0,349.0,Automatic,Diesel,89529.0
nissan,Nissan X-Trail,2023.0,38950.0,204.0,Automatic,Hybrid,5.0
kia,Kia Sportage,2018.0,19390.0,132.0,Manual,Petrol,31763.0
dacia,Dacia Spring,2023.0,18990.0,45.0,Automatic,Electric,150.0
land-rover,Land Rover Range Rover Sport,2017.0,51490.0,306.0,Automatic,Diesel,84200.0
lada,Lada Granta,2015.0,6999.0,87.0,Manual,Petrol,36982.0
jaguar,Jaguar F-Pace,2019.0,29850.0,179.0,Automatic,Diesel,103900.0
jeep,Jeep Cherokee,2016.0,21970.0,200.0,Automatic,Diesel,79500.0
